	10j	11j	12j	13j	14j	15j	16j	17j	18j	19j	1j	20j	21j	22j	23j	24j	25j	26j	27j	28j	29j	2j	30j	3j	4j	5j	6j	7j	8j	9j	C1	S1	VC1
Subgroup_10	0.0038799989856211805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012052756637625259	0.0	0.0	0.0	0.0001155418189170843	0.00019896538002387582	0.0	0.0	5.8158977565174406e-05	0.0	0.0	0.00033521569840901474	0.00045894015420389197	0.0007127352836362458	0.00034389373683531787	0.0005956939834907668	0.0003942893755442015	0.00039044198032172424	0.0	0.0	0.0	0.0	0.004223446728478567
Bacteroidota_unclassified	0.0002789541754368169	5.493147298744816e-05	0.00015034579532925728	0.00013064495057266037	0.00016510368511425173	0.00017657861279841785	0.0	0.0	0.0002644902894279453	0.0	0.0	0.00010864054465126386	0.0	0.0003597036042301144	0.003018530019208827	0.0006253197657893241	0.00118875774815318	0.0009697824601617774	0.0009741628742166713	0.002006093698150774	0.0	7.735746886361879e-05	0.001346224452331416	0.0001619852917355104	0.0	2.836638016622699e-05	3.285744796201679e-05	3.904419803217242e-05	0.0	0.0	0.00026793713524964205	0.00012683112435791746	0.00026396542052991055
Babeliales_unclassified	0.0007354246443334261	0.00021972589194979266	0.00040092212087801946	0.00021774158428776729	0.0	0.0003884729481565193	0.00017753317651236075	8.10931354660828e-05	0.0	0.0	0.00048211026550501045	7.242702976750923e-05	0.0	0.0005275652862041678	0.0008376781871488616	0.0009948269001193797	0.000707593897710226	0.0009697824601617774	0.0005525102868691567	0.00058825303930737	0.0	0.00018050076068177717	0.00045894015420389197	0.0004211617585123271	6.44800756566221e-05	0.00034039656199472384	0.00019714468777210073	0.00019522099016086212	0.0	0.0005494505494505495	0.0011303597893344269	0.0004016318938000719	0.0008908832942884485
CL500-29_marine_group	0.002079476580528998	0.00010986294597489632	5.011526510975243e-05	0.00034838653486042766	0.00016510368511425173	0.00014126289023873428	8.876658825618038e-05	0.0	0.0001889216353056752	0.0	0.0006198560556492992	3.621351488375462e-05	0.0	0.00033572336394810674	0.0006788081861378701	0.00031265988289466207	0.00033964507090090854	0.00041876969870622205	0.00029079488782587205	0.0007994207970074512	0.0	0.00033521569840901474	0.0007343042467262269	0.0007451323419833479	0.0002579203026264884	0.0002269310413298159	0.0002957170316581511	0.00039044198032172424	0.0	0.0016483516483516484	2.5119106429653943e-05	4.227704145263915e-05	0.0009238789718546869
NB1-j_ge	0.0018766008165749502	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0007920382933296602	0.0	0.0	0.0	0.00014442727364635536	8.527087715308965e-05	0.0	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.00025785822954539595	0.0001631787214947171	0.0014902646839666954	0.0003224003782831105	0.0005673276033245398	0.0008542936470124366	0.0005466187724504139	0.0	0.003296703296703297	8.373035476551314e-06	0.0	0.0018477579437093743
Polyangiaceae_unclassified	0.0003296731164253291	0.00032958883792468896	0.00020046106043900973	0.0006096764360057484	0.001023642847708361	0.0008122616188727222	0.0009764324708179842	0.0001621862709321656	0.004231844630847125	0.0	0.00024105513275250528	0.0005432027232563193	0.0	2.3980240282007626e-05	0.0001733127283756265	0.00014211812858848274	0.00011321502363363618	0.0	8.723846634776162e-05	3.0166822528583065e-05	0.0	2.5785822954539595e-05	0.00020397340186839642	0.00034016911264457187	0.00015045350986545155	0.00014183190083113495	0.00021357341175310914	0.00011713259409651726	0.0	0.0	1.6746070953102628e-05	0.0	0.0010558616821196426
Dyadobacter	0.000659346232850658	0.0	0.00010023053021950487	4.354831685755346e-05	6.60414740457007e-05	0.0	0.0003550663530247215	0.0	0.0	0.0	0.00158407658665932	3.621351488375462e-05	0.0	0.0	0.0006065945493146927	0.00036950713433005515	2.8303755908409045e-05	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.0016760784920450732	2.0397340186839637e-05	0.0010691029254543685	0.000752267549327258	0.0018154483306385273	0.00036143192758218473	0.001210370138997345	0.0	0.001098901098901099	8.373035476551314e-06	0.0	0.00029696109809614936
Alphaproteobacteria_genus	0.0016990845231151575	8.239720948117224e-05	5.011526510975243e-05	0.00013064495057266037	0.00019812442213710206	0.0	0.00013314988238427057	0.000202732838665207	0.00015113730824454016	0.0	0.00010330934260821653	0.00021728108930252772	0.0	9.59209611280305e-05	0.0005199381851268794	0.0005116252629185379	8.491126772522713e-05	0.000308567146415111	0.00034895386539104647	0.000905004675857492	0.0	0.00030942987545447514	0.0010810590299025007	0.000793727929504001	0.0002149335855220737	0.0006807931239894478	0.00026285958369613434	0.00023426518819303453	0.0	0.0	0.00020932588691378287	0.00025366224871583486	0.0023756887847691957
IS-44	0.0013440519361955729	5.493147298744816e-05	5.011526510975243e-05	0.0	0.0001981244221371021	3.531572255968357e-05	0.0	0.0	0.00011335298118340512	0.0	0.0006542925031853715	0.0	0.0	2.3980240282007626e-05	0.0005199381851268794	0.00019896538002387587	0.0	4.4081020916444426e-05	2.9079488782587203e-05	0.00010558387885004072	0.0	0.00038678734431809393	0.00039774813364337297	0.0005993455794213885	0.00021493358552207367	0.0007091595041556747	0.0003285744796201679	0.00031235358425737937	0.001445086705202312	0.0	6.698428381241051e-05	2.1138520726319574e-05	0.004289438083611044
Longimicrobiaceae_ge	0.0005832678213678897	0.0002471916284435167	0.0006514984464267816	0.001045159604581283	0.0002971866332056531	0.0007063144511936715	0.0005769828236651725	0.00044601224506345534	0.0007179022141615657	0.0	0.0002066186852164331	0.00010864054465126386	0.0	0.0004076640847941296	0.00040439636620979503	0.0007958615200955035	0.00048116385044295374	0.0005730532719137775	0.0005961295200430373	0.0006485866843645359	0.0	0.00015471493772723757	0.0004895361644841513	0.00043736028768587813	0.0001289601513132442	8.509914049868096e-05	0.00014785851582907556	0.00011713259409651726	0.0	0.0	0.00018420678048412898	8.45540829052783e-05	0.0007259049064572543
Phreatobacter	5.071894098851216e-05	0.000686643412343102	0.0012027663626340583	0.0008709663371510691	0.0007924976885484084	0.0011654188444695577	0.0008876658825618039	0.0007703847869277866	0.0011335298118340512	0.0	0.0	0.0011950459911639023	0.0	0.0	0.0	0.0	2.8303755908409045e-05	0.0	0.0	0.0	0.0	0.0	3.0596010280259455e-05	3.239705834710208e-05	0.0	0.0	3.285744796201679e-05	0.0	0.0	0.0	0.0002260719578668855	0.002536622487158349	0.0
Chujaibacter	0.0	0.0008239720948117223	0.0004009221208780195	0.0009580629708661761	0.0005613525293884559	0.0005650515609549371	0.0005769828236651725	0.0010947573287921177	0.0007556865412227009	0.0	0.0	0.0007242702976750923	0.0	0.0006234862473321983	0.0006643654587732348	0.0002842362571769655	0.0003113413149924995	0.0005069317405391109	0.00026171539904328484	0.0005731696280430783	0.0	0.0	0.0005099335046709908	1.619852917355104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.001071748540998568	0.00025366224871583486	3.2995677566238825e-05
Pseudoduganella	0.00020287576395404863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003788009228967939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018050076068177717	3.0596010280259455e-05	0.003174911718016005	0.0014830417401023072	0.0002269310413298159	0.0006900064072023524	0.0020302982976729664	0.002890173410404624	0.0	0.0	0.0	0.0002639654205299106
Niastella	0.00015215682296553648	0.0003845203109121371	0.00015034579532925728	4.354831685755346e-05	0.0	7.063144511936714e-05	0.0	4.05465677330414e-05	0.00011335298118340512	0.0	0.0	0.00010864054465126386	0.0	0.001342893455792427	0.0011409754618062072	0.0009664032744016828	0.0012736690158784072	0.0009918229706199996	0.0010468615961731393	0.0006335032731002443	0.0	0.0	0.00029576143270917477	3.239705834710208e-05	2.1493358552207367e-05	0.0	0.0	0.0	0.0	0.0	0.002377942075340573	8.45540829052783e-05	0.00023096974296367176
Leifsonia	2.535947049425608e-05	8.239720948117224e-05	0.00010023053021950487	0.00021774158428776729	0.00023114515915995245	0.00010594716767905072	4.438329412809019e-05	0.0001621862709321656	7.556865412227008e-05	0.0	6.887289507214436e-05	0.00028970811907003694	0.0	0.0011990120141003812	0.00017331272837562645	0.0007390142686601103	0.0014151877954204522	0.0037689272883559984	0.0007851461971298545	0.0006335032731002443	0.0	0.00010314329181815838	0.0006629135560722882	1.619852917355104e-05	0.0	0.0	0.0	7.808839606434484e-05	0.0	0.0	0.0003014292771558473	0.00021138520726319572	0.0
Rhizobiales_genus	0.002155554992011766	2.746573649372408e-05	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0	7.556865412227008e-05	0.0	0.0006542925031853715	0.0	0.0	0.0	0.00018775545574026202	0.00019896538002387587	2.8303755908409045e-05	0.00013224306274933328	0.0	7.541705632145766e-05	0.0	0.00028364405249993555	0.000224370742055236	0.0011014999838014706	0.00034389373683531787	0.0005105948429920858	0.0004600042714682351	0.00046853037638606906	0.001445086705202312	0.0016483516483516484	4.1865177382756575e-05	0.0	0.0013198271026495533
Methylobacillus	0.0005071894098851216	5.493147298744816e-05	0.00030069159065851457	0.0	9.906221106855105e-05	0.00028252578047746857	0.00022191647064045094	0.00028382597413128977	0.00015113730824454016	0.0	0.0002066186852164331	0.0	0.0	0.0011270712932543584	0.0023974927425294986	0.0009948269001193793	0.0013868840395120437	0.0	0.00011631795513034881	0.0001960843464357899	0.0	7.735746886361879e-05	0.0012442377513972181	0.0003077720542974698	0.00010746679276103683	8.509914049868096e-05	8.214361990504197e-05	0.00023426518819303453	0.0	0.0	0.0	0.0	0.000758900584023493
Luteolibacter	0.0012172545837242923	0.00010986294597489632	0.00010023053021950487	0.00013064495057266037	6.60414740457007e-05	0.00028252578047746857	8.876658825618038e-05	0.0001621862709321656	0.0001889216353056752	0.0	0.000929784083473949	0.00014485405953501847	0.0	0.0002877628833840915	0.00030329727465734624	0.000312659882894662	0.0	0.000308567146415111	0.00011631795513034881	0.0006485866843645359	0.0	0.00025785822954539595	0.0003671521233631135	0.0007289338128097969	0.0004298671710441474	0.0005105948429920858	0.00036143192758218473	0.0005856629704825863	0.001445086705202312	0.0	0.0002846832062027447	4.227704145263915e-05	0.0007589005840234929
SJA-28_ge	0.0030431364593107276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048211026550501045	0.0	0.0	0.0	0.0003610681841158885	0.00031265988289466207	0.0	6.612153137466664e-05	0.0	0.0	0.0	0.00023207240659085636	0.0002651654224289153	0.0007289338128097969	0.00019344022696986631	0.0004538620826596318	0.00042714682350621834	0.0003904419803217242	0.002890173410404624	0.0	0.0	2.1138520726319574e-05	0.0012868314250833145
Gaiellales_unclassified	0.0010143788197702432	0.00032958883792468896	0.00015034579532925728	0.00013064495057266037	6.60414740457007e-05	7.063144511936714e-05	0.00013314988238427057	4.05465677330414e-05	0.0001889216353056752	0.0	0.0005854196081132271	0.00014485405953501847	0.0	0.0002637826431020839	0.000462167275668337	0.00034108350861235856	0.0002547338031756814	0.00046285071962266647	0.00014539744391293602	0.0008899212645932005	0.0	0.00025785822954539595	0.0005813241953249293	0.000761330871156899	0.0001289601513132442	0.0007091595041556748	0.0004928617194302522	0.0003513977822895518	0.0	0.0005494505494505495	0.000159087674054475	4.227704145263915e-05	0.0013528227802157924
TK10_ge	0.0014454898181725968	2.746573649372408e-05	5.011526510975243e-05	8.709663371510691e-05	9.906221106855105e-05	7.063144511936714e-05	4.438329412809019e-05	8.10931354660828e-05	0.00022670596236681022	0.0	0.00024105513275250528	0.0	0.0	0.0006474664876142059	0.0006210372766793283	0.0005116252629185379	0.0002547338031756814	0.00041876969870622205	0.00011631795513034883	0.000905004675857492	0.0	0.00025785822954539595	0.0010606616897156612	0.0006803382252891437	0.0002794136611786958	0.0003971293223271779	0.00031214575563915953	0.0004294861783538967	0.0	0.0	6.698428381241051e-05	0.0	0.0016827795558781806
Verrucomicrobiaceae_genus	0.002738822813379656	0.0	0.0	8.709663371510691e-05	0.0	0.000247210057917785	0.0	4.05465677330414e-05	0.00011335298118340512	0.0	0.0008953476359378767	0.0	0.0	0.0	5.777090945854215e-05	8.527087715308965e-05	0.0	0.0	0.0	1.5083411264291532e-05	0.0	0.0004641448131817127	0.00013258271121445762	0.00140927203809894	0.00038688045393973263	0.0003403965619947239	0.00032857447962016795	0.00039044198032172424	0.001445086705202312	0.0005494505494505495	1.6746070953102628e-05	0.0005496015388843089	0.0006269178737585377
Polaromonas	0.0006847057033449141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002754915802885774	0.0	0.0	0.0	2.8885454729271075e-05	0.00034108350861235856	0.0	0.0	0.0	0.0	0.0	0.0012377195018179006	7.139069065393872e-05	0.0005183529335536333	0.0002149335855220737	0.001900547471137208	1.6428723981008396e-05	0.00023426518819303453	0.002890173410404624	0.0	8.373035476551314e-06	0.0	0.0
Haoranjiania	0.0	0.0003021231014309649	0.0005011526510975244	0.00043548316857553457	0.00019812442213710206	0.000247210057917785	0.00022191647064045094	0.00028382597413128977	0.0003022746164890803	0.0	0.0	0.00010864054465126386	0.0	0.00021582216253806862	0.0002888545472927107	0.0002273890057415724	8.491126772522713e-05	0.0006832558242048886	0.0001599371883042296	0.00010558387885004072	0.0	0.0	0.00020397340186839637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005802513585250059	0.0004227704145263914	0.0
Gitt-GS-136_ge	0.0033474501052418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011335298118340512	0.0	0.0007231653982575157	0.0	0.0	0.0	0.0001444272736463554	0.00014211812858848274	0.0	6.612153137466664e-05	2.9079488782587203e-05	0.0	0.0	0.00030942987545447514	0.0005609268551380899	0.0009719117504130625	0.0005373339638051843	0.0007091595041556748	0.0005750053393352938	0.0008199281586756206	0.0	0.001098901098901099	1.6746070953102628e-05	0.0	0.0006269178737585377
Micromonosporaceae_unclassified	0.0009636598787817308	0.0	5.011526510975243e-05	0.00013064495057266037	0.0	3.531572255968357e-05	4.438329412809019e-05	0.0	0.0	0.0	0.00034436447536072176	0.0	0.0	4.796048056401525e-05	0.0001155418189170843	8.527087715308965e-05	5.660751181681809e-05	0.00011020255229111106	8.723846634776162e-05	9.050046758574919e-05	0.0	0.000567288104999871	0.0002039734018683964	0.0013768749797518367	0.0007737609078794655	0.0006807931239894478	0.000837864923031428	0.00023426518819303455	0.001445086705202312	0.001098901098901099	8.373035476551314e-06	2.1138520726319574e-05	0.0012538357475170756
Ilumatobacter	0.0018512413460806945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000929784083473949	0.0	0.0	0.0	0.0001444272736463554	5.68472514353931e-05	0.0	0.0001763240836657777	1.4539744391293602e-05	0.0	0.0	0.0005930739279544107	0.0003263574429894342	0.0012796838047105315	0.0006448007565662211	0.0007658922644881287	0.0007557213031263861	0.0003904419803217242	0.0	0.0005494505494505495	0.0	0.0	0.002045732009106807
Acidimicrobiia_unclassified	0.0006593462328506579	0.00032958883792468896	0.00020046106043900973	8.709663371510691e-05	0.0001320829480914014	0.0003178415030371521	0.00031068305889663135	0.0004865588127964967	0.0004156275976724854	0.0	0.00024105513275250528	0.0006156297530238285	0.0	7.194072084602288e-05	0.00010109909155244878	0.00019896538002387582	0.00019812629135886333	0.0001542835732075555	0.00014539744391293602	0.00034691845907870527	0.0	0.00023207240659085636	0.0002957614327091749	0.0005831470502478375	0.00036538709538752536	0.00019856466116358894	0.0002792883076771427	0.000273309386225207	0.0	0.0	0.00020932588691378293	0.00198702094827404	0.0007259049064572544
Alkanibacter	0.0	5.493147298744816e-05	0.00010023053021950487	0.00013064495057266037	0.0001320829480914014	7.063144511936714e-05	0.0	0.0001216397031991242	0.00026449028942794524	0.0	0.0	0.00014485405953501847	0.0	0.0002877628833840915	0.002281950923612414	0.0001136945028707862	0.00031134131499249945	0.00044081020916444426	5.8158977565174406e-05	0.001342423602521946	0.0	2.5785822954539595e-05	0.0019581446579366056	3.239705834710208e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0015992497760213007	0.0005073244974316697	9.898703269871648e-05
JG30-KF-CM66_ge	0.0018258818755864388	0.0	0.0	0.0003048382180028742	0.0001320829480914014	0.00010594716767905072	0.00013314988238427057	0.0	0.0004156275976724854	0.0	0.00044767381796893835	0.0	0.0	0.00014388144169204576	0.00047661000303297267	0.00014211812858848274	8.491126772522713e-05	0.0001542835732075555	4.36192331738808e-05	0.0005731696280430783	0.0	0.00020628658363631676	0.0009892709990617222	0.0009881102795866136	0.00023642694407428107	0.0007658922644881288	0.00019714468777210073	0.00015617679212868969	0.0	0.0	2.5119106429653943e-05	6.341556217895873e-05	0.0013198271026495536
Fimbriimonadaceae_unclassified	0.00017751629345979256	2.746573649372408e-05	0.0	0.00013064495057266037	6.60414740457007e-05	0.00017657861279841785	4.438329412809019e-05	8.10931354660828e-05	0.0002644902894279453	0.0	0.0	3.621351488375462e-05	0.0	0.0004796048056401525	0.0005777090945854217	0.00048320163720084135	0.00031134131499249945	0.000727336845121333	0.0006252090088256247	0.002760264261365351	0.0	0.0	0.0021825153999918416	8.09926458677552e-05	4.2986717104414733e-05	0.0	3.285744796201679e-05	0.0	0.0	0.0	0.00043539784478066845	6.341556217895871e-05	3.2995677566238825e-05
Geminicoccaceae_genus	0.0021809144625060226	0.0	0.0	0.0	0.0	0.0	4.438329412809019e-05	0.0	0.0	0.0	0.0006887289507214436	0.0	0.0	0.0	5.777090945854215e-05	0.0	2.8303755908409045e-05	6.612153137466664e-05	0.0	0.0	0.0	0.0005415022820453314	0.00037735079345653326	0.0013930735089253891	0.00021493358552207367	0.0008509914049868097	0.000952865990898487	0.0005466187724504139	0.0	0.0016483516483516484	0.0	0.0	0.00023096974296367174
R7C24_ge	0.001521568229655365	2.746573649372408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008953476359378768	3.621351488375462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007220030427271082	0.000112185371027618	0.0008261249878511031	0.0003224003782831106	0.0003403965619947239	0.00036143192758218473	0.0005075745744182415	0.001445086705202312	0.001098901098901099	0.0	0.0	0.001583792523179464
Hyphomicrobiaceae_genus	0.002104836051023254	8.239720948117224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00015113730824454016	0.0	0.0004476738179689383	7.242702976750923e-05	0.0	7.194072084602288e-05	4.332818209390661e-05	0.00019896538002387587	2.8303755908409045e-05	2.2040510458222213e-05	4.36192331738808e-05	3.0166822528583065e-05	0.0	0.00023207240659085636	0.00018357606168155675	0.0011338970421485726	0.00047285388814856215	0.0006807931239894478	0.0006735776832213439	0.0006637513665469311	0.0	0.001098901098901099	3.3492141906205256e-05	0.0	0.0012208400699508367
Rhodopseudomonas	7.607841148276824e-05	0.0003845203109121371	0.00030069159065851457	0.0006532247528633019	0.0002971866332056531	0.00024721005791778503	0.00022191647064045094	0.0002432794063982484	7.556865412227008e-05	0.0	0.0	0.0002534946041862823	0.0	0.00031174312366609913	0.0002888545472927108	0.00025581263145926894	0.0002547338031756814	0.00013224306274933328	8.723846634776162e-05	0.00024133458022866452	0.0	5.157164590907919e-05	0.00025496675233549547	0.0	0.0	5.673276033245398e-05	1.6428723981008396e-05	3.904419803217242e-05	0.004335260115606936	0.0	0.00034329445453860387	0.000147969645084237	9.898703269871648e-05
Polyangiales_unclassified	0.000304313645931073	0.0001373286824686204	0.00015034579532925728	0.00013064495057266037	0.00046229031831990485	0.00028252578047746857	0.0004882162354089921	0.0005271053805295382	0.0004534119247336205	0.0	0.00010330934260821653	0.00039834866372130077	0.0	0.000191841922256061	0.0007365790955964127	0.0002842362571769655	0.00045286009453454477	6.612153137466664e-05	0.00010177821073905521	0.0008295876195360344	0.0	0.00010314329181815838	0.0003773507934565333	9.719117504130625e-05	0.00017194686841765893	0.0002836638016622699	0.00016428723981008392	3.904419803217242e-05	0.0	0.0	5.86112483358592e-05	8.45540829052783e-05	0.0020787276866730472
Stenotrophobacter	0.0024345091674485837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027549158028857744	0.0	0.0	2.3980240282007626e-05	0.00012998454628171985	0.00014211812858848274	0.0	8.816204183288885e-05	0.0	0.0	0.0	0.0004383589902271731	0.0003671521233631135	0.0007451323419833479	0.0006233073980140137	0.0004822284628258588	0.00011500106786705875	0.0008589723567077932	0.0	0.0005494505494505495	0.0	0.0	0.002276701752070479
Steroidobacteraceae_unclassified	0.0019273197575634634	0.0	0.0	8.709663371510691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003099280278246496	0.0	0.0	4.796048056401525e-05	2.8885454729271075e-05	5.68472514353931e-05	0.0	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.0004899306361362524	0.00014278138130787747	0.0009233161628924094	0.00025792030262648845	0.0005105948429920858	0.0005092904434112604	0.0006637513665469309	0.001445086705202312	0.0	0.0	0.0	0.0019467449764080914
Acidobacteriales_unclassified	0.0013694114066898284	5.493147298744816e-05	0.00010023053021950487	0.00013064495057266037	9.906221106855105e-05	0.00017657861279841785	0.0	4.05465677330414e-05	0.00022670596236681022	0.0	0.00010330934260821653	0.00014485405953501847	0.0	0.0004316443250761372	0.0004043963662097949	0.0005968961400716277	0.00039625258271772654	0.00041876969870622205	0.00033441412099975286	0.001055838788500407	0.0	5.157164590907919e-05	0.0004997348345775711	0.0002267794084297146	0.0	0.0	0.00013142979184806717	7.808839606434484e-05	0.0	0.0	5.861124833585919e-05	0.0	0.0021777147193717625
Fluviicola	7.607841148276824e-05	0.00046691752039330935	0.0	0.0	0.00016510368511425173	0.00028252578047746857	0.00026629976476854114	0.0003649191095973726	0.00037784327061135043	0.0	0.0	0.0	0.0	0.00011990120141003813	0.0023541645604355926	0.0001136945028707862	0.00022643004726727236	0.00046285071962266647	0.0005234307980865697	0.0003770852816072883	0.0	0.00015471493772723757	0.0003977481336433729	4.8595587520653125e-05	2.1493358552207367e-05	0.00019856466116358892	1.6428723981008396e-05	7.808839606434484e-05	0.0	0.0	0.0016997262017399166	0.00014796964508423702	0.0003629524532286271
Oligoflexales_genus	0.0010650977607587558	0.0001373286824686204	0.00010023053021950487	0.0	0.00033020737022850346	0.0002118943353581014	0.00013314988238427057	8.10931354660828e-05	0.0003778432706113504	0.0	0.0002066186852164331	7.242702976750923e-05	0.0	0.00035970360423011436	0.00043328182093906606	0.0005400488886362345	0.0009340239449774982	0.0005289722509973331	0.00046527182052139525	0.00036200187034299676	0.0	2.5785822954539595e-05	0.0006935095663525475	0.00034016911264457187	8.597343420882947e-05	8.509914049868096e-05	4.928617194302519e-05	0.00011713259409651726	0.0	0.0	0.000653096767171002	4.227704145263915e-05	0.0008578876167222096
Gemmataceae_genus	0.0018258818755864388	2.746573649372408e-05	5.011526510975243e-05	0.0	0.0001320829480914014	0.0	0.00017753317651236075	0.0	7.556865412227008e-05	0.0	0.0006542925031853714	0.0	0.0	0.0002398024028200763	0.00023108363783416863	0.00017054175430617928	0.00011321502363363618	0.00013224306274933328	1.4539744391293602e-05	0.0001357507013786238	0.0	0.000567288104999871	0.00033655611308285407	0.0008099264586775521	0.00040837381249194	0.0003687629421609509	0.00046000427146823534	0.0005075745744182415	0.0	0.0	1.6746070953102628e-05	0.0	0.0017157752334444193
Corynebacteriales_unclassified	0.00015215682296553648	5.493147298744816e-05	5.011526510975243e-05	0.00017419326743021383	0.0003302073702285034	0.00035315722559683575	8.876658825618038e-05	0.0002838259741312898	7.556865412227008e-05	0.002079002079002079	3.443644753607218e-05	0.0002172810893025277	0.0	0.00040766408479412953	0.0001733127283756265	0.0003410835086123585	0.00028303755908409036	0.0005069317405391109	0.0008723846634776148	0.0003016682252858306	0.0	0.00033521569840901474	0.00021417207196181628	0.00014578676256195937	0.00017194686841765893	0.00017019828099736195	3.285744796201679e-05	0.00011713259409651726	0.0	0.0	0.00031817534810895016	0.0003593548523474327	0.00029696109809614936
S0134_terrestrial_group_ge	0.0014201303476783411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003788009228967939	0.0	0.0	0.0	4.332818209390661e-05	0.00019896538002387584	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.0008251463345452666	0.0003059601028025946	0.0013768749797518369	0.0005588273223573917	0.0004254957024934049	0.0007228638551643692	0.0010151491488364828	0.0	0.0	0.0	0.0	0.001616788200745703
Candidatus_Competibacter	0.0	0.0005767804663682057	0.0009020747719755437	0.0005661281191481949	0.0005613525293884559	0.0006709987286339879	0.00026629976476854114	0.0008514779223938692	0.0007934708682838358	0.0	0.0	0.0009053378720938654	0.0	0.0	2.8885454729271075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0198670093419818e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033492141906205265	0.0023040987591688342	0.0
AKYG1722_ge	0.00116653564273578	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0007231653982575158	3.621351488375462e-05	0.0	0.0	5.777090945854215e-05	8.527087715308965e-05	0.0	4.4081020916444426e-05	2.9079488782587203e-05	0.0	0.0	0.0004125731672726335	6.119202056051891e-05	0.0007127352836362458	0.0003224003782831105	0.0004822284628258588	0.0002300021357341175	0.00046853037638606906	0.001445086705202312	0.0005494505494505495	0.0	0.0	0.0018807536212756132
Arsenicitalea	0.0005071894098851218	0.0004119860474058613	0.00045103738598777196	0.00026128990114532074	0.00026416589618280273	0.0004944201158355702	0.00039944964715281177	0.0006892916514617037	0.00026449028942794524	0.0	0.0003099280278246496	0.00010864054465126386	0.0	0.00045562456535814475	0.00023108363783416868	0.00045477801148314465	0.00028303755908409036	0.00046285071962266647	0.00010177821073905522	0.0003318350478144137	0.0	0.00012892911477269798	0.00027536409252233517	0.0003563676418181229	0.00010746679276103683	0.0002552974214960429	0.0001807159637910923	0.00015617679212868969	0.0	0.0	0.00036841356096825806	0.00012683112435791743	0.00026396542052991055
Streptosporangiales_unclassified	0.0010904572312530115	2.746573649372408e-05	0.0	4.354831685755346e-05	0.0001320829480914014	3.531572255968357e-05	0.0	0.0	0.0	0.0	3.443644753607218e-05	7.242702976750923e-05	0.0	0.00023980240282007624	0.0002021981831048976	8.527087715308965e-05	0.00025473380317568133	0.00024244561504044434	0.00014539744391293602	0.00024133458022866444	0.0	0.00033521569840901474	0.0002345694121486559	0.001376874979751838	0.0006018140394618063	0.0003403965619947239	0.0007721500271073945	0.00046853037638606906	0.0	0.0	0.00010047642571861576	2.1138520726319574e-05	0.001517801168046986
Micrococcaceae_ge	0.0005579083508736339	0.0	0.0	0.0	0.0	3.531572255968357e-05	0.0	0.0	0.0	0.0	0.0006542925031853714	0.0	0.0	0.0	0.0	0.00022738900574157235	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.0015213635543178342	0.0001019867009341982	0.0007127352836362458	0.0007952542664316729	0.0004538620826596319	0.0006407202352593274	0.0007808839606434482	0.001445086705202312	0.0005494505494505495	0.0	0.0	6.599135513247765e-05
Chlamydiales_unclassified	0.0021555549920117666	0.00010986294597489632	5.011526510975243e-05	4.354831685755346e-05	6.60414740457007e-05	7.063144511936714e-05	4.438329412809019e-05	0.0	0.0	0.0	0.0003099280278246496	0.0001810675744187731	0.0	7.194072084602288e-05	0.0003321827293866173	0.00045477801148314465	0.0	0.00013224306274933328	4.36192331738808e-05	7.541705632145766e-05	0.0	0.00038678734431809393	0.00022437074205523602	0.0006479411669420416	0.0004943472467007695	0.0004822284628258589	0.00019714468777210073	0.000273309386225207	0.0	0.0	0.00015908767405447503	6.341556217895873e-05	0.0013528227802157922
