	10j	11j	12j	13j	14j	15j	16j	17j	18j	19j	1j	20j	21j	22j	23j	24j	25j	26j	27j	28j	29j	2j	30j	3j	4j	5j	6j	7j	8j	9j	C1	S1	VC1
Caldilineales	0.007557122207288319	0.0020049987640418576	0.0029568006414753944	0.003353220398031615	0.0025095760137366263	0.004273202429721711	0.00217478141227642	0.003689737663706767	0.005138668480314365	0.0	0.0029615344881022067	0.003005721735351633	0.0	0.000191841922256061	0.0005054954577622438	0.0005400488886362345	0.0002547338031756814	0.0001542835732075555	8.72384663477616e-05	0.00016591752390720686	0.0	0.0014440060854542167	0.0011218537102761802	0.004373602876858771	0.0015905085328633444	0.002212577652965704	0.002447879873170253	0.001796033109479931	0.0	0.001098901098901099	0.0010298833636158114	0.014099393324455176	0.012043422311677154
Solirubrobacterales	0.010853853371541568	0.0009613007772803426	0.0009521900370852958	0.0013499978225841572	0.0012547880068683136	0.00028252578047746857	0.0006657494119213529	0.001256943599724283	0.001209098465956321	0.004158004158004158	0.003168153173318638	0.0009053378720938656	0.0	0.0013189132155104202	0.0031340718381259085	0.0016201466659087028	0.0015567065749624986	0.0014326331797844438	0.0013231167396077182	0.003363600711937016	0.0	0.001908150898635929	0.004405825480357349	0.005604691094048642	0.0015045350986545149	0.0029217371571213764	0.002809311800752442	0.003318756832734658	0.0072254335260115606	0.0038461538461538455	0.00314826133918329	0.00031707781089479356	0.006929092288910136
Polyangiales	0.009332285141886222	0.0009338350407866185	0.000701613711536534	0.001437094456299264	0.002047285695416722	0.0021542590761406983	0.0020416315298921487	0.0015002230061225315	0.006423335600392957	0.0	0.0016873859292675358	0.00141232708046643	0.0	0.0005995060070501908	0.00232527910570632	0.0015064521630379169	0.00118875774815318	0.0005950937823719997	0.0006252090088256245	0.0018250927629792745	0.0	0.0017534359609086918	0.002631256884102316	0.003968639647520004	0.0011821347203714045	0.0019289138513034355	0.0021193053935500833	0.0014836795252225524	0.0	0.002747252747252747	0.00026793713524964205	0.002113852072631958	0.02613257663246126
Planctomycetales	0.006644181269495106	0.0008789035677991703	0.0004510373859877719	0.001437094456299264	0.0018491612732796198	0.0013419974572679752	0.0022191647064045096	0.0007703847869277864	0.002720471548401723	0.0	0.002272805537380763	0.0009053378720938656	0.0	0.001366873696074435	0.002960759109750284	0.002273890057415724	0.0026888568112988604	0.002270172577196888	0.0015702923942597093	0.003454101179522762	0.0	0.0019855083674995473	0.002957614327091751	0.004600382285288485	0.0017839487598332092	0.0017587155703060735	0.0018728745338349555	0.0025769170701233812	0.005780346820809248	0.006043956043956043	0.00249516457201229	0.0027691462151478653	0.01016266869040153
Blastocatellales	0.013212284127507393	0.0012084924057238593	0.0006013831813170291	0.0010016112877237295	0.0005943732664113061	0.0006003672835146207	0.0009320491766898941	0.0017840489802538211	0.0014735887553842665	0.0	0.001859568166947897	0.000579416238140074	0.0	2.3980240282007626e-05	0.0004043963662097949	0.0009095560229662901	8.491126772522713e-05	0.0003526481673315554	2.9079488782587203e-05	0.00010558387885004072	0.0	0.0016502926690905332	0.0012646350915840583	0.004584183756114932	0.002428749516399434	0.002326043173630611	0.0016593011220818465	0.004060596595345934	0.018786127167630055	0.004395604395604396	0.00046888998668687376	0.004354535269621828	0.007226053387006295
Gemmatales	0.005934116095655932	0.0008789035677991704	0.001302996892853563	0.0009145146540086226	0.0012217672698454634	0.0015892075151857604	0.0010651990590741646	0.0009731176255929935	0.0025693342401571823	0.008316008316008316	0.0018251317194118246	0.0007966973274426016	0.0	0.0037888779645572058	0.003495140022241797	0.0020749246773918476	0.00390591831536045	0.0025566992131537767	0.003140584788519415	0.004736191136987545	0.0	0.0013408627936360583	0.005303308448578288	0.002057213205040981	0.0008382409835360876	0.0008793577851530368	0.001314297918480671	0.001561767921286897	0.001445086705202312	0.001098901098901099	0.0014652812083964795	0.00038049337307375226	0.005741247896525545
KD4-96_or	0.015063525473588092	0.0	0.0	0.0	0.0	0.00021189433535810144	0.00013314988238427057	0.0	0.0	0.0	0.0036502634388236497	3.621351488375462e-05	0.0	7.194072084602288e-05	0.00044772454830370163	0.0004832016372008413	5.660751181681809e-05	0.000308567146415111	2.9079488782587203e-05	6.033364505716613e-05	0.017241379310344827	0.000928289626363425	0.0020091380084037054	0.006058249910908081	0.0029016034045479962	0.0028933707769551484	0.003663605447764877	0.002225519287833829	0.0072254335260115606	0.002197802197802198	3.3492141906205256e-05	0.0	0.004949351634935819
Pseudonocardiales	0.0011918951132300361	0.0004394517838995853	0.0014533426881828205	0.0012629011888690503	0.0013538502179368647	0.0014126289023873426	0.0014202654120988862	0.0012569435997242832	0.0009068238494672409	0.002079002079002079	0.00027549158028857744	0.0012674730209314116	0.0	0.004340423491043381	0.0035529109317003417	0.004064578477630608	0.004811638504429541	0.0031297524850675542	0.002718932201171902	0.007315454463181397	0.0	0.0006704313968180294	0.005089136376616483	0.0012310882171898785	0.00034389373683531787	0.0003971293223271779	0.000542147891373277	0.00023426518819303455	0.001445086705202312	0.0	0.006790531771483113	0.001310588285031814	0.0028376282706965394
IMCC26256	0.006973854385920426	0.0007141091488368259	0.0006514984464267815	0.001437094456299264	0.0004622903183199049	0.0008475773414324058	0.0007545160001775333	0.0005271053805295383	0.0010201768306506462	0.0	0.002238369089844691	0.0010501919316288839	0.0	0.0011270712932543588	0.0015309291006513665	0.001364334034449434	0.0007642014095270443	0.0016089572634502215	0.0010904808293470203	0.0036803523484871337	0.0	0.001211933678863361	0.0038958919756863727	0.0043088087601645736	0.001740962042728796	0.0012197543471477604	0.00216859156549311	0.0020693424957051385	0.008670520231213872	0.001098901098901099	0.0005023821285930788	0.0001691081658105566	0.006533144158115279
Myxococcales	0.0013694114066898288	0.002334587601966546	0.001503457953292573	0.0017854809911596917	0.0034011359133535846	0.000918208786551773	0.0028849141183258627	0.002432794063982484	0.0004534119247336205	0.0	0.0005165467130410826	0.0016658216846527124	0.0	0.002493944989328794	0.0008954490966074035	0.003155022454664316	0.0022076929608559064	0.002402415639946221	0.0029079488782587175	0.0007692539744788683	0.017241379310344827	0.000747788865681648	0.0009484763186880424	0.0009071176337188584	0.00023642694407428102	0.0003120301818284969	0.00034500320360117637	0.00023426518819303455	0.001445086705202312	0.0005494505494505495	0.0005107551640696301	0.0015219734922950097	0.0015837925231794638
Fimbriimonadales	0.0018766008165749502	0.0010436979867615148	0.0016036884835120776	0.002046770892305012	0.0019812442213710214	0.0014126289023873426	0.001153965647330345	0.0011758504642582004	0.002947177510768533	0.002079002079002079	0.0011019663211543095	0.0014123270804664299	0.0	0.0026857869115848544	0.0032496136570429944	0.00312659882894662	0.0017831366222297704	0.002799144828194221	0.003547697631475637	0.006802618480195485	0.0	0.00030942987545447514	0.004721984253253366	0.001393073508925388	0.00040837381249194	0.0008226250248205828	0.0004764329954492435	0.0007027955645791036	0.0	0.0016483516483516484	0.0040860413125570405	0.0005073244974316697	0.0015837925231794643
Chthoniobacterales	0.00613699185960998	0.0017852728720920649	0.0013531121579633155	0.0019161259417323521	0.0011557257957997623	0.0015538917926260767	0.000887665882561804	0.0007703847869277864	0.004156275976724855	0.0	0.0009642205310100211	0.0012312595060476569	0.0	0.001702597060022542	0.004433917300943107	0.002927633448922744	0.0029152868585661323	0.0022481320667386657	0.0014248949503467736	0.004902108660894752	0.0	0.0005415022820453314	0.004630196222412584	0.00189522791330547	0.0010316812105059538	0.0006524267438232208	0.0009857234388605037	0.001171325940965173	0.0	0.001098901098901099	0.002528656713918496	4.227704145263915e-05	0.003035602336093973
Abditibacteriales	0.00015215682296553648	0.004476915048477029	0.002806454846146137	0.0037016069328920428	0.0016180161141196674	0.004873569713236328	0.0027073809418135014	0.0038519239346389324	0.003740648379052369	0.0	3.443644753607218e-05	0.0031143622800028975	0.0	0.002206182105944702	0.0023108363783416854	0.003012904326075834	0.005321106110780902	0.0022481320667386657	0.0038675720080840956	0.002428429213550938	0.0	0.0	0.0019071513074695068	0.00011338970421485728	2.1493358552207367e-05	0.0	4.928617194302519e-05	3.904419803217242e-05	0.0	0.0	0.002537029749395047	0.0010357875155896591	0.0001649783878311941
Reyranellales	0.003246012223264778	0.001428218297673652	0.0018041495439510874	0.0015677394068719245	0.0011557257957997623	0.0017657861279841785	0.00230793129466069	0.0013785833029234073	0.0021159223154235624	0.002079002079002079	0.0015496401391232482	0.0017382487144202215	0.0	0.0021822018656626942	0.0026285763803636664	0.0015348757887556133	0.0030568056381081775	0.001873443388948888	0.0011195603181296072	0.002956348607801142	0.0	0.0007220030427271087	0.0030392036878391067	0.001587455859008001	0.0005803206809095989	0.0013615862479788956	0.0004600042714682352	0.001483679525222552	0.001445086705202312	0.002747252747252747	0.001666234059833711	0.00042277041452639145	0.005081334345200775
Gammaproteobacteria_Incertae_Sedis	0.014252022417771902	0.000714109148836826	0.00010023053021950487	0.0007403213865784088	0.0004953110553427552	0.0004237886707162029	0.0005325995295370823	0.00044601224506345534	0.0006423335600392957	0.004158004158004158	0.001928441062020042	0.00028970811907003694	0.0	0.00031174312366609913	0.0011265327344415715	0.0006537433915070208	0.0002830375590840904	0.0005069317405391109	0.00027625514343457844	0.00039216869287157986	0.0	0.0010314329181815836	0.0014686084934524544	0.003871448472478699	0.0011391480032669902	0.0010211896859841716	0.001692158570043864	0.0023036076838981725	0.001445086705202312	0.0016483516483516484	0.0003684135609682579	0.0	0.01286831425083313
Actinomarinales	0.009915552963254113	2.746573649372408e-05	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0	0.0	0.0	0.003925755019112228	0.0	0.0	0.0	0.0002744118199280752	0.0007105906429424139	0.0	0.0001763240836657777	8.723846634776162e-05	3.0166822528583065e-05	0.0	0.0021144374822722463	0.0010300656794354018	0.008164058703469715	0.0027081631775781293	0.00346069838027969	0.003647176723783867	0.0025378728720912075	0.001445086705202312	0.004395604395604396	0.0	6.341556217895871e-05	0.011680469858448532
Azospirillales	0.00035503258691958517	0.00019226015545606857	0.0002505763255487622	0.0005661281191481949	0.0012547880068683136	0.0003531572255968357	0.0005325995295370823	0.0004460122450634553	0.0004534119247336205	0.0	0.00037880092289679397	0.00036213514883754616	0.0	0.004604206134145465	0.008983376420803303	0.004860439997726112	0.0031417169058334045	0.0017852813471159992	0.0022682001250418004	0.0018703429967721486	0.017241379310344827	0.00018050076068177717	0.0017847672663484683	0.00024297793760326563	0.0004943472467007694	0.00011346552066490796	0.00041071809952520987	0.0005856629704825863	0.0	0.0	0.0007619462283661693	0.00031707781089479356	0.0012538357475170756
Thermomicrobiales	0.003854639515126921	0.002307121865472822	0.002205071664829108	0.0029612855463136342	0.00283978338396513	0.0027546263596553195	0.0022635480005325998	0.0024327940639824836	0.002758255875462858	0.002079002079002079	0.0023416784324529075	0.0032954298544216718	0.0	7.194072084602288e-05	0.0003466254567512529	0.0007105906429424138	0.0001415187795420452	0.00039672918824799983	0.00029079488782587205	0.00036200187034299676	0.0	0.0009798612722725045	0.0009076816383143636	0.0029157352512391875	0.0013540815887890638	0.0019005474711372085	0.0007557213031263859	0.0016008121193190699	0.001445086705202312	0.002197802197802198	5.861124833585919e-05	0.0016699431373792468	0.004685386214405908
Rhodobacterales	0.0030177769888164725	0.002609244966903787	0.0025558785205973752	0.003527413665461827	0.001981244221371022	0.002683994914535952	0.003239980471350584	0.0033248185541093944	0.004080707322602585	0.0	0.0014807672440511033	0.0039110596074455	0.0	7.194072084602288e-05	0.0001444272736463554	8.527087715308965e-05	0.00022643004726727236	0.00013224306274933328	4.36192331738808e-05	9.050046758574919e-05	0.0	0.0006962172197725691	0.0004283441439236325	0.0010691029254543682	0.0010746679276103681	0.0009077241653192636	0.0008214361990504196	0.0012884585350616904	0.0072254335260115606	0.002197802197802198	0.0002930562416792961	0.002663453611516268	0.002375688784769196
Bdellovibrionales	0.0036010448101843617	0.0014556840341673758	0.001403227423073068	0.0007838697034359622	0.0013538502179368645	0.0015892075151857602	0.0012427322355865254	0.0013785833029234073	0.0018136476989344817	0.0	0.0011708392162264538	0.0007242702976750924	0.0	0.0021822018656626942	0.0022097372867892363	0.002245466431698027	0.002151085449039088	0.0018514028784906659	0.0015121334166945345	0.001312256779993363	0.0	0.0006446455738634896	0.0015399991841063931	0.002219198496776493	0.0008382409835360875	0.0015317845289762576	0.0008542936470124365	0.001913165703576449	0.005780346820809248	0.0016483516483516484	0.0014569081729199282	0.0007187097046948654	0.004289438083611045
Proteobacteria_unclassified	0.0005325488803793778	0.0004394517838995853	0.0010023053021950483	0.0006967730697208553	0.0005613525293884558	0.0007063144511936716	0.00039944964715281177	0.0005271053805295382	0.0001889216353056752	0.006237006237006237	0.00044767381796893824	0.0009777649018613752	0.0	0.00047960480564015237	0.0003321827293866173	0.0005116252629185378	0.00036794882680931746	0.000727336845121333	0.0010759410849557251	0.0005279193942502036	0.017241379310344827	0.001882365075681388	0.0004385428140170524	0.0012958823338840813	0.0019558956282508663	0.0015601509091424846	0.0012485830225566364	0.0016398563173512424	0.002890173410404624	0.0	0.0005107551640696302	0.00031707781089479356	0.0025406671726003914
Chlamydiales	0.004818299393908662	0.000686643412343102	0.0002505763255487622	0.0005661281191481949	0.0004953110553427552	0.0008122616188727223	0.0006213661177932626	0.00044601224506345545	0.0003778432706113504	0.0	0.0008609111884018046	0.0003621351488375462	0.0	0.0020862809045346636	0.003061858201302732	0.007930191575237345	0.0015567065749624986	0.0029534284014017765	0.0008287654303037349	0.0032881836556155554	0.0	0.0013666486165905978	0.002651654224289155	0.002170602909255839	0.0012251214374758193	0.0013332198678126686	0.0008050074750694112	0.0010932375449008277	0.0	0.001098901098901099	0.0013899238891075172	0.00025366224871583486	0.0031675850463589285
Rhodospirillales	0.0013186924657013163	0.0005493147298744816	0.0010524205673048009	0.0013935461394417106	0.0011887465328226131	0.00045910439327588647	0.0015090320003550664	0.0009325710578599521	0.0017758633718733467	0.0	0.00041323737043286613	0.0007242702976750924	0.0	0.002661806671302847	0.004116177298921128	0.0035529532147120678	0.002660553055390451	0.0027330232968195544	0.001526673161085828	0.003559685058372804	0.0	0.00010314329181815838	0.004619997552319168	0.0004535588168594292	8.597343420882947e-05	0.00014183190083113495	9.857234388605038e-05	0.0004685303763860691	0.001445086705202312	0.0	0.001348058711724761	0.0003804933730737523	0.0044214207938759985
Gaiellales	0.005629802449724855	0.0004669175203933094	0.0004009221208780195	0.00034838653486042766	0.0004622903183199048	0.000670998728633988	0.00022191647064045094	0.0003243725418643312	0.000982392503589511	0.0	0.003925755019112227	0.0004345621786050554	0.0	0.0009592096112803054	0.0017620127384855337	0.0013359104087317373	0.0008491126772522711	0.0013885521588679994	0.0004798115649126889	0.001674258650336358	0.0	0.0014955777313632956	0.0021111247093379033	0.0045193896394207286	0.0007522675493272581	0.0016452500496411655	0.0027435969048284067	0.00128845853506169	0.0	0.0038461538461538464	0.0005609933769289378	0.00010569260363159786	0.0034315504668888394
Anaerolineales	0.0037785611036441555	0.0002746573649372408	5.011526510975243e-05	0.0003919348517179811	0.0002641658961828028	7.063144511936714e-05	0.00026629976476854114	0.0001621862709321656	0.00015113730824454016	0.0	0.0020661868521643307	7.242702976750923e-05	0.0	0.0	5.777090945854215e-05	0.0005684725143539311	0.0	0.00011020255229111106	2.9079488782587203e-05	3.0166822528583065e-05	0.0	0.0015729352002269146	0.00036715212336311355	0.0050701396313214695	0.0017409620427287955	0.0035174311406121436	0.002464308597151261	0.001327502733093863	0.0072254335260115606	0.0005494505494505495	0.0002930562416792961	0.0016910816581055669	0.010327647078232739
Salinisphaerales	0.0	0.0006317119393556537	0.0006013831813170292	0.0003919348517179811	0.0006604147404570069	0.0004944201158355701	0.0005769828236651725	0.00040546567733041396	0.0009446081765283759	0.0	0.0	0.00032592163395379155	0.0	0.0013668736960744349	0.007048050953942139	0.0013074867830140406	0.0014717953072372713	0.0015869167529919993	0.0009596231298253775	0.0031071827204440573	0.0	2.5785822954539595e-05	0.0056398645616611495	8.09926458677552e-05	0.0	0.0	1.6428723981008396e-05	0.0	0.0	0.0	0.010633755055220163	0.0027057306529689067	0.0010558616821196426
Kapabacteriales	0.00010143788197702432	0.00016479441896234448	0.00015034579532925728	0.0005225798022906415	3.302073702285035e-05	0.00014126289023873428	0.00022191647064045094	0.0004460122450634554	0.0004911962517947556	0.0	0.0	0.00021728108930252772	0.0	0.0012949329752284119	0.0034806972948771644	0.0016201466659087032	0.0016982253545045427	0.0014105926693262216	0.0013521962283903049	0.004042354218830131	0.017241379310344827	2.5785822954539595e-05	0.003528739852323257	3.239705834710208e-05	0.0	0.0	3.285744796201679e-05	3.904419803217242e-05	0.0	0.0	0.0006112315897882459	0.0021772676348109166	0.00036295245322862704
Micavibrionales	0.0020287576395404865	0.0006866434123431017	0.0008018442417560388	0.0003919348517179811	0.0009245806366398096	0.0008122616188727223	0.0007545160001775333	0.00145967643838949	0.000982392503589511	0.0	0.00037880092289679397	0.00028970811907003694	0.0	0.0011270712932543586	0.001964210921590433	0.0027855153203342614	0.0024624267640315873	0.0017191598157413326	0.001861087282085581	0.0014932577151648614	0.0	0.00012892911477269798	0.0018153632766287277	0.000793727929504001	0.00030090701973090316	0.0005673276033245398	0.00041071809952521	0.0005075745744182415	0.0	0.0005494505494505495	0.0013648047826778638	0.009005009829412144	0.0028706239482627787
Exiguobacterales	0.00017751629345979256	0.0	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0	0.0	0.0	0.0019628775095561143	0.0	0.0	0.0	2.8885454729271075e-05	0.00869762946961514	0.0	0.0010579445019946662	0.0	0.0	0.0	0.007503674479771025	2.0397340186839637e-05	0.0020896102633880848	0.005609766582126121	0.0006807931239894477	0.0063250587326882345	0.0028111822583164144	0.001445086705202312	0.0	0.0	0.0	0.0
Diplorickettsiales	0.0047168615119316335	0.0001373286824686204	0.0	0.00017419326743021383	3.302073702285035e-05	0.00024721005791778503	0.0	0.00028382597413128977	0.00022670596236681022	0.0	0.00158407658665932	0.00010864054465126386	0.0	0.00021582216253806862	0.001213189098629385	0.0013643340344494342	0.0007358976536186351	0.0007934583764959997	0.00033441412099975286	0.0002865848140215391	0.0	0.0006446455738634898	0.0012748337616774771	0.0030291249554540447	0.0010101878519537463	0.0010779224463166256	0.0011171532307085708	0.002030298297672966	0.004335260115606936	0.0032967032967032967	0.001096867647428222	0.0	0.0013198271026495533
Steroidobacterales	0.007354246443334271	8.239720948117224e-05	0.0	0.00021774158428776729	0.0001320829480914014	0.00014126289023873428	0.0	4.05465677330414e-05	0.0	0.0	0.0019284410620200412	0.00014485405953501847	0.0	0.00011990120141003813	0.00037551091148052394	0.0002842362571769655	0.0	4.4081020916444426e-05	0.00014539744391293602	4.5250233792874595e-05	0.0	0.0027332972331811957	0.0004589401542038919	0.0031749117180160055	0.0013325882302368558	0.0018438147108047545	0.001610014950138822	0.001522723723254725	0.001445086705202312	0.0005494505494505495	1.6746070953102628e-05	0.0	0.006533144158115278
Isosphaerales	0.0006593462328506581	0.0012084924057238593	0.0005512679162072767	0.0006532247528633019	0.002080306432439572	0.0029312049724537366	0.0014646487062269765	0.001338036735190366	0.0025693342401571823	0.0	6.887289507214436e-05	0.002100383863257768	0.0	0.0010311503321263282	0.0019930963763197035	0.0010516741515547725	0.0011604539922447715	0.001454673690242666	0.0014248949503467736	0.0021720112220579807	0.0	0.00025785822954539595	0.002264104760739201	6.479411669420416e-05	2.1493358552207367e-05	0.0002269310413298159	0.00011500106786705875	0.00019522099016086212	0.0	0.0	0.0008959147959909899	0.000591878580336948	0.0004619394859273435
Sericytochromatia_or	0.0004057515279080973	0.0008239720948117222	0.0011025358324145535	0.001611287723729478	0.001023642847708361	0.0004237886707162028	0.0014646487062269765	0.001135303896525159	0.0013980201012619964	0.0	0.00024105513275250525	0.0012312595060476569	0.0	0.0013189132155104195	0.0015309291006513662	0.001392757660167131	0.0018680478899549978	0.0020056864516982214	0.0022682001250417996	0.0017798425291863996	0.0	0.00023207240659085636	0.0011932444009301192	0.00029157352512391874	0.00019344022696986631	8.509914049868096e-05	0.0002300021357341175	0.0004294861783538966	0.0	0.0	0.0019844094079426613	0.0006975711839685458	0.0011548487148183588
Phycisphaerales	0.0038799989856211784	0.0005218489933807574	0.0002505763255487622	0.0008709663371510691	0.0004292695812970545	0.0006003672835146207	0.0005325995295370823	0.0006892916514617037	0.0011713141388951863	0.0	0.0016185130341953913	0.000869124357210111	0.0	0.0	0.00020219818310489754	0.0001136945028707862	0.0	8.816204183288885e-05	5.8158977565174406e-05	4.5250233792874595e-05	0.0	0.000567288104999871	0.0003671521233631135	0.003223507305536657	0.0006233073980140137	0.0008509914049868098	0.0011171532307085706	0.0012494143370295177	0.0	0.0	1.6746070953102628e-05	0.0010992030777686181	0.007457023129969963
Bacteriovoracales	0.00048182993939086563	0.00030212310143096487	0.0	0.00026128990114532074	0.0001320829480914014	0.0	0.00022191647064045094	0.000202732838665207	0.0	0.0	0.0024449877750611234	3.621351488375462e-05	0.0	0.0004796048056401525	0.001386501827005011	0.0008242851458132003	0.0008491126772522714	0.0007714178660377775	0.0002471756546519912	0.0006184198618359528	0.0	0.0034295144529537646	0.0004283441439236325	0.0015064632131402446	0.0007307741907750507	0.0015034181488100303	0.000591434063316302	0.0028892706543807603	0.002890173410404624	0.0	0.0031063961618005365	0.0002113852072631957	0.0010558616821196424
Rickettsiales	0.0013186924657013165	0.0005767804663682057	0.0005011526510975242	0.0006532247528633019	0.0002971866332056531	0.00010594716767905072	0.0	0.0004054656773304139	0.00045341192473362054	0.0	0.0003788009228967939	7.242702976750923e-05	0.0	0.0014388144169204576	0.0019208827394965264	0.0022454664316980265	0.001556706574962498	0.0018514028784906659	0.0012649577620425431	0.0025340130924009774	0.0	0.00025785822954539595	0.0021825153999918425	0.0010529043962808173	0.00023642694407428107	0.0002552974214960429	0.00042714682350621834	0.0003904419803217242	0.0	0.001098901098901099	0.0007284540864599642	0.000147969645084237	0.003068598013660212
S085	0.003905358456115434	8.239720948117224e-05	0.0	0.00021774158428776729	0.00023114515915995245	0.00014126289023873428	0.00022191647064045094	4.05465677330414e-05	0.00011335298118340512	0.0	0.0013085850063707426	0.0	0.0	0.00014388144169204576	0.00041883909357443055	0.00045477801148314476	0.00011321502363363618	0.00026448612549866655	0.00015993718830422963	0.0004826691604573291	0.0	0.00038678734431809393	0.0006527148859788682	0.0021058087925616355	0.0011176546447147827	0.0009077241653192636	0.0008871510949744529	0.0008199281586756208	0.005780346820809248	0.0	4.186517738275657e-05	0.0	0.005807239251658023
Candidatus_Adlerbacteria	0.000989019349275987	0.00043945178389958526	0.00010023053021950487	0.00021774158428776729	0.000759476951525558	3.531572255968357e-05	0.0006213661177932627	0.0002432794063982484	0.00034005894355021535	0.0	0.0004821102655050105	0.00036213514883754616	0.0	0.0008153281695882595	0.0006065945493146926	0.002160195554544937	0.0008491126772522713	0.0016750787948248882	0.0015121334166945347	0.002353012157229481	0.0	0.00025785822954539595	0.0012034430710235388	0.0015064632131402457	0.0003224003782831105	0.0003971293223271779	0.0005257191673922686	0.000273309386225207	0.004335260115606936	0.0	0.00022607195786688552	2.1138520726319574e-05	0.002276701752070479
0319-6G20	0.001673725052620902	0.00021972589194979266	0.00010023053021950487	0.00013064495057266037	9.906221106855105e-05	0.0002118943353581014	0.00017753317651236075	0.0001621862709321656	0.0003022746164890803	0.002079002079002079	0.00034436447536072176	3.621351488375462e-05	0.0	0.0014148341766384504	0.0010687618249830293	0.0011653686544255584	0.000764201409527044	0.0018293623680324437	0.0010323218517818453	0.0016139250052791929	0.0	0.00030942987545447514	0.0017031779056011105	0.0005345514627271843	0.00017194686841765893	0.0002269310413298159	0.00016428723981008395	0.0003123535842573794	0.0	0.0016483516483516484	0.0013061935343420047	6.341556217895873e-05	0.0017157752334444197
Methylococcales	0.00585803768417316	0.0	0.0	8.709663371510691e-05	0.0	0.0	0.0	4.05465677330414e-05	0.0	0.0	0.0016185130341953926	0.0	0.0	0.0	0.00021664091046953309	0.00034108350861235856	0.0	0.0001763240836657777	4.36192331738808e-05	0.0	0.0	0.0013150769706815188	0.00032635744298943424	0.0018628308549583684	0.0009242144177449169	0.0011062888264828526	0.0014950138822717634	0.0009761049508043104	0.0	0.0016483516483516484	8.373035476551314e-06	0.0	0.004355429438743521
Actinobacteriota_unclassified	0.001217254583724292	0.0004394517838995853	0.0005512679162072767	0.0005661281191481949	0.00026416589618280273	0.0005297358383952536	0.00013314988238427057	0.000202732838665207	0.0005289805788558905	0.004158004158004158	0.0005854196081132271	0.000579416238140074	0.0	0.00031174312366609913	0.00044772454830370136	0.0005116252629185379	0.0007642014095270441	0.00044081020916444426	0.0004071128429562209	0.0005128359829859122	0.0	0.0006704313968180292	0.0007241055766328061	0.0008747205753717563	0.0006233073980140138	0.0003971293223271779	0.0005750053393352938	0.0003123535842573794	0.0	0.001098901098901099	0.00021769892239033425	0.0013105882850318147	0.0014188141353482701
CCD24	0.006238429741587	0.0	0.0	0.0	0.0	7.063144511936714e-05	0.0	0.0	0.0	0.0	0.0014807672440511033	0.0	0.0	0.0	0.00021664091046953309	0.0001705417543061793	0.0	6.612153137466664e-05	5.8158977565174406e-05	0.0	0.0	0.0006962172197725687	0.0003671521233631135	0.0011500955713221231	0.00040837381249194	0.00028366380166226985	0.0006407202352593272	0.0007418397626112759	0.0	0.0005494505494505495	0.0	0.0	0.007918962615897309
Acidobacteriae_or	0.0011411761722415236	0.0015106155071548243	0.00045103738598777196	0.0022645124765927798	0.0018491612732796198	0.0012713660121486084	0.0020416315298921487	0.002635526902647691	0.0022292752966069675	0.0	0.00044767381796893835	0.0008329108423263563	0.0	0.0	0.0	0.0	0.0	0.00011020255229111106	0.0	4.5250233792874595e-05	0.0	5.157164590907919e-05	0.00010198670093419817	0.00024297793760326563	0.0001289601513132442	2.836638016622699e-05	0.0	0.00015617679212868969	0.0	0.0	2.5119106429653943e-05	0.000443908935252711	0.0026066585277328674
Subgroup_2	0.00017751629345979256	8.239720948117224e-05	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0001216397031991242	0.00011335298118340512	0.0	3.443644753607218e-05	7.242702976750923e-05	0.0	0.0002637826431020839	8.665636418781324e-05	0.00017054175430617928	0.00011321502363363618	0.00011020255229111106	0.00011631795513034883	0.0010558387885004068	0.017241379310344827	0.0	0.00015298005140129727	3.239705834710208e-05	4.2986717104414733e-05	0.0	0.0	0.0	0.0	0.0	3.3492141906205256e-05	4.227704145263915e-05	0.0002639654205299106
WPS-2_or	0.0002789541754368169	0.0002746573649372408	0.00010023053021950487	0.00017419326743021383	6.60414740457007e-05	0.0003178415030371522	0.00013314988238427057	0.0001621862709321656	0.0003022746164890803	0.0	0.0001721822376803609	0.00021728108930252772	0.0	0.0012229922543823893	0.001747570011120899	0.0025581263145926887	0.0021793892049474972	0.0019395649203235547	0.0009887026186079645	0.0026999306163081856	0.0	2.5785822954539595e-05	0.0019479459878431857	0.00017818382090906146	8.597343420882947e-05	8.509914049868096e-05	0.00019714468777210073	0.00019522099016086212	0.0	0.0	0.00013396856762482105	0.0014162808886634118	0.0004619394859273435
Parcubacteria_or	0.0	0.00010986294597489632	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0	0.0	0.0	0.00010330934260821653	0.0	0.0	0.0	0.0	8.527087715308965e-05	0.0	2.2040510458222213e-05	0.0	1.5083411264291532e-05	0.017241379310344827	0.0	1.0198670093419818e-05	0.0005021544043800823	0.0	0.00011346552066490796	6.571489592403358e-05	7.808839606434484e-05	0.0	0.0	0.0	0.0	0.0005609265186260601
