	10j	11j	12j	13j	14j	15j	16j	17j	18j	19j	1j	20j	21j	22j	23j	24j	25j	26j	27j	28j	29j	2j	30j	3j	4j	5j	6j	7j	8j	9j	C1	S1	VC1
Acidobacteriales_family	2.535947049425608e-05	0.0003845203109121371	0.0005011526510975244	0.0009580629708661761	0.0002641658961828028	0.0005297358383952536	0.0008876658825618037	0.0003649191095973726	0.0005667649059170256	0.004158004158004158	3.443644753607218e-05	0.00028970811907003694	0.0	0.0013428934557924274	0.0009676627334305812	0.0014780285373202202	0.0015000990631456796	0.0012783496065768883	0.0015702923942597098	0.00903496334731062	0.017241379310344827	0.0	0.0009994696691551423	4.859558752065312e-05	4.2986717104414733e-05	2.836638016622699e-05	3.285744796201679e-05	0.0	0.0	0.001098901098901099	0.00047726302216342497	0.00012683112435791743	0.0001319827102649553
Enterobacterales_unclassified	0.0004311109984023535	0.00010986294597489632	0.00035080685576826707	4.354831685755346e-05	3.302073702285035e-05	0.0	0.0	0.0001216397031991242	3.778432706113504e-05	0.0	3.443644753607218e-05	3.621351488375462e-05	0.0	0.006426704395578053	0.0004043963662097948	0.0003979307600477516	0.0004245563386261355	0.005818694760970628	0.005307006702822128	0.0037557694048086007	0.0	2.5785822954539595e-05	0.002549667523354961	0.0002267794084297146	0.01068219920044708	2.836638016622699e-05	0.006637204488327441	0.0006247071685147587	0.0	0.0	0.0	0.0	0.0
Anaerolineaceae	0.0037785611036441555	0.0002746573649372408	5.011526510975243e-05	0.0003919348517179811	0.0002641658961828028	7.063144511936714e-05	0.00026629976476854114	0.0001621862709321656	0.00015113730824454016	0.0	0.0020661868521643307	7.242702976750923e-05	0.0	0.0	5.777090945854215e-05	0.0005684725143539311	0.0	0.00011020255229111106	2.9079488782587203e-05	3.0166822528583065e-05	0.0	0.0015729352002269146	0.00036715212336311355	0.0050701396313214695	0.0017409620427287955	0.0035174311406121436	0.002464308597151261	0.001327502733093863	0.0072254335260115606	0.0005494505494505495	0.0002930562416792961	0.0016910816581055669	0.010327647078232739
Frankiales_unclassified	0.0004311109984023534	0.0005493147298744816	0.0010023053021950485	0.0006096764360057484	0.0005283317923656056	0.001059471676790507	0.0007545160001775333	0.0008920244901269106	0.00045341192473362043	0.002079002079002079	3.443644753607218e-05	0.0010864054465126384	0.0	0.0023260833073547402	0.003249613657042996	0.0017622647944971859	0.002235996716764315	0.002600780234070221	0.0015557526498684152	0.0038462698723943406	0.0	5.157164590907919e-05	0.0039060906457797913	0.0003077720542974698	8.597343420882947e-05	8.509914049868096e-05	0.00016428723981008395	0.00023426518819303453	0.002890173410404624	0.001098901098901099	0.005836005727156266	0.001585389054473968	0.0011548487148183588
JG30-KF-CM45	0.002535947049425606	0.002307121865472822	0.0021549563997193552	0.00291773722945608	0.00283978338396513	0.0027546263596553195	0.0022635480005325998	0.0023922474962494423	0.002720471548401723	0.002079002079002079	0.0015152036915871757	0.003259216339537917	0.0	4.796048056401525e-05	0.0002888545472927107	0.0005968961400716276	5.660751181681809e-05	0.000308567146415111	0.00017447693269552323	0.0002715014027572476	0.0	0.0004383589902271731	0.0006731122261657078	0.0019114264424790208	0.0008597343420882948	0.0012481207273139876	0.00047643299544924365	0.0010541933468686553	0.0	0.0016483516483516484	5.023821285930788e-05	0.001648804616652927	0.0024746758174679128
Methyloligellaceae	0.006821697562954891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015152036915871757	0.0	0.0	0.0	0.0001155418189170843	0.00031265988289466207	0.0	0.0	4.36192331738808e-05	0.0	0.0	0.0011603620329542817	0.0006629135560722883	0.0036122720057018835	0.0012681081545802338	0.0017870819504723003	0.0020864479455880674	0.0015617679212868972	0.013005780346820808	0.002197802197802198	0.0	0.0	0.007786979905632355
Solimonadaceae	0.0	0.0006317119393556537	0.0006013831813170292	0.0003919348517179811	0.0006604147404570069	0.0004944201158355701	0.0005769828236651725	0.00040546567733041396	0.0009446081765283759	0.0	0.0	0.00032592163395379155	0.0	0.0013668736960744349	0.007048050953942139	0.0013074867830140406	0.0014717953072372713	0.0015869167529919993	0.0009596231298253775	0.0031071827204440573	0.0	2.5785822954539595e-05	0.0056398645616611495	8.09926458677552e-05	0.0	0.0	1.6428723981008396e-05	0.0	0.0	0.0	0.010633755055220163	0.0027057306529689067	0.0010558616821196426
Kapabacteriales_fa	0.00010143788197702432	0.00016479441896234448	0.00015034579532925728	0.0005225798022906415	3.302073702285035e-05	0.00014126289023873428	0.00022191647064045094	0.0004460122450634554	0.0004911962517947556	0.0	0.0	0.00021728108930252772	0.0	0.0012949329752284119	0.0034806972948771644	0.0016201466659087032	0.0016982253545045427	0.0014105926693262216	0.0013521962283903049	0.004042354218830131	0.017241379310344827	2.5785822954539595e-05	0.003528739852323257	3.239705834710208e-05	0.0	0.0	3.285744796201679e-05	3.904419803217242e-05	0.0	0.0	0.0006112315897882459	0.0021772676348109166	0.00036295245322862704
Chthoniobacteraceae	0.002307711814977302	0.0017028756626108928	0.001302996892853563	0.001611287723729478	0.0009245806366398097	0.0014479446249470263	0.0004438329412809019	0.0006892916514617037	0.0039295700143580446	0.0	0.0005165467130410827	0.0009777649018613747	0.0	0.0010311503321263282	0.00391397911581623	0.001591723040191006	0.002603945543573633	0.0014326331797844438	0.0008578449190863219	0.0035446016471085105	0.0	0.00033521569840901474	0.0038245012850324344	0.0006155441085949396	0.0004943472467007695	0.00017019828099736192	0.0002300021357341175	0.0005075745744182415	0.0	0.0005494505494505495	0.0019676633369895584	4.227704145263915e-05	0.0013858184577820308
env.OPS_17	0.0007861435853219385	0.0011260951962426872	0.00035080685576826707	0.0007838697034359622	0.0010566635847312114	0.0007063144511936714	0.0006657494119213529	0.0011758504642582004	0.0020781379883624274	0.002079002079002079	0.0	0.000579416238140074	0.0	0.0005035850459221601	0.007091379136036046	0.0010232505258370758	0.000622682629984999	0.00024244561504044434	0.00024717565465199123	0.001885426408036441	0.0	0.00012892911477269798	0.0035695345326969383	0.0003239705834710208	0.00010746679276103683	0.00017019828099736195	8.214361990504197e-05	0.0	0.0	0.0	0.004831241469970106	0.001564250533747649	0.007160062031873817
Rubinisphaeraceae	0.0039053584561154356	0.00046691752039330935	0.0002505763255487622	0.0006532247528633019	0.0008255184255712587	0.0006356830060743044	0.000932049176689894	0.00044601224506345534	0.001095745484772916	0.0	0.0012052756637625259	0.0006156297530238285	0.0	7.194072084602288e-05	0.00036106818411588837	0.00031265988289466207	0.00022643004726727236	0.000308567146415111	0.00026171539904328484	0.00025641799149295604	0.0	0.0010314329181815834	0.0007649002570064861	0.00294813230958629	0.0011821347203714045	0.0011630215868153066	0.0012485830225566377	0.0016789005153834144	0.005780346820809248	0.004945054945054945	5.023821285930789e-05	0.00014796964508423702	0.006896096611343905
Myxococcaceae	0.0006339867623564019	0.0007965063583179983	0.0005011526510975244	0.00026128990114532074	0.0011887465328226131	0.0006003672835146207	0.0006213661177932627	0.0010136641933260347	0.0003022746164890803	0.0	0.0001721822376803609	0.00032592163395379155	0.0	0.0015587156183304958	0.0005488236398561506	0.0020180774259564546	0.001585010330870907	0.0015207952216173327	0.0015702923942597096	0.00018100093517149835	0.017241379310344827	0.00030942987545447514	0.00055072818504467	0.0002753749959503677	6.44800756566221e-05	0.00011346552066490796	0.00018071596379109234	0.0	0.001445086705202312	0.0005494505494505495	0.0003432944545386039	0.0014374194093897312	0.0012538357475170756
Azospirillaceae	7.607841148276824e-05	0.0	0.0	0.0	0.0007924976885484084	0.0	0.00013314988238427057	0.0001216397031991242	3.778432706113504e-05	0.0	0.00010330934260821653	3.621351488375462e-05	0.0	0.0029255893144049306	0.007827958231632461	0.0036098004661474616	0.0015567065749624977	0.000727336845121333	0.001323116739607718	0.0005128359829859121	0.017241379310344827	0.00012892911477269798	0.00043854281401705216	3.239705834710208e-05	0.0004728538881485621	2.836638016622699e-05	0.00016428723981008395	0.00023426518819303453	0.0	0.0	0.0	0.0	0.0005939221961922988
Exiguobacteraceae	0.00017751629345979256	0.0	0.0	0.0	3.302073702285035e-05	0.0	0.0	0.0	0.0	0.0	0.0019628775095561143	0.0	0.0	0.0	2.8885454729271075e-05	0.00869762946961514	0.0	0.0010579445019946662	0.0	0.0	0.0	0.007503674479771025	2.0397340186839637e-05	0.0020896102633880848	0.005609766582126121	0.0006807931239894477	0.0063250587326882345	0.0028111822583164144	0.001445086705202312	0.0	0.0	0.0	0.0
Iamiaceae	0.002738822813379655	0.0002746573649372408	0.000350806855768267	0.0003919348517179811	0.001023642847708361	0.00010594716767905072	0.0004438329412809019	0.0002838259741312898	0.0005289805788558906	0.002079002079002079	0.0009642205310100211	0.0010501919316288839	0.0	0.00014388144169204576	0.00047661000303297267	0.00025581263145926894	0.0002547338031756814	0.00028652663595688877	0.00033441412099975286	0.0005128359829859121	0.017241379310344827	0.0004383589902271731	0.0012136417411169587	0.001457867625619593	0.00045136052959635477	0.0009077241653192636	0.0008378649230314282	0.001015149148836483	0.0	0.0	0.0002009528514372316	0.0	0.0017817665885768968
Micavibrionales_family	0.0019019602870692066	0.0006866434123431017	0.0007517289766462864	0.0003048382180028742	0.0008915598996169593	0.0008122616188727223	0.0006657494119213529	0.00145967643838949	0.0009446081765283759	0.0	0.00037880092289679397	0.00021728108930252772	0.0	0.001031150332126328	0.0016320281922038154	0.0025297026888749926	0.00237751549630636	0.0017191598157413326	0.001861087282085581	0.0013575070137862378	0.0	7.735746886361879e-05	0.0015399991841063927	0.0007127352836362458	0.00015045350986545155	0.0005389612231583128	0.00034500320360117637	0.0005075745744182415	0.0	0.0	0.001314566569818556	0.008983871308685824	0.0014848054904807477
Ilumatobacteraceae	0.0050465346283569655	0.00032958883792468896	0.00030069159065851457	0.0009145146540086226	0.0006934354774798573	0.0004591043932758864	0.00031068305889663135	0.0004054656773304139	0.0006801178871004307	0.002079002079002079	0.001962877509556114	0.00028970811907003694	0.0	0.0005515455264861754	0.0011265327344415718	0.0007105906429424138	0.0006226826299849989	0.0010138634810782218	0.0004071128429562209	0.001342423602521946	0.0	0.0012892911477269792	0.0014890058336392937	0.002753749959503676	0.0012036280789236118	0.0014750517686438036	0.0015935862261578137	0.0011322817429330002	0.0	0.002197802197802198	0.00010884946119516707	0.0002748007694421544	0.004058468340647374
Micrococcales_unclassified	0.0012172545837242923	0.0004669175203933094	0.0012528816277438102	0.0009580629708661761	0.0006934354774798571	0.0010594716767905073	0.0012427322355865256	0.0013380367351903657	0.00041562759767248535	0.0	0.001170839216226454	0.0016296081697689576	0.0	0.0002877628833840915	4.332818209390661e-05	0.000568472514353931	0.004443689677620228	0.00044081020916444426	0.00026171539904328484	6.033364505716613e-05	0.0	0.003274799515226526	0.0001019867009341982	0.0017170440923964057	0.0015905085328633427	0.002014012991802116	0.0010350096108035281	0.000663751366546931	0.001445086705202312	0.002747252747252747	4.186517738275657e-05	0.003043946984590026	0.0006599135513247767
Actinomarinales_unclassified	0.00636522709405828	2.746573649372408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023416784324529084	0.0	0.0	0.0	0.00015887000101099093	0.0002842362571769655	0.0	8.816204183288885e-05	4.36192331738808e-05	0.0	0.0	0.0012892911477269797	0.0005405295149512501	0.004584183756114939	0.0018054421183854182	0.002297676793464385	0.002316450081322185	0.001405591129158207	0.001445086705202312	0.004395604395604396	0.0	6.341556217895871e-05	0.005939221961922983
Cytophagaceae	0.00015215682296553648	0.00032958883792468896	5.011526510975243e-05	0.0005661281191481949	0.00023114515915995245	3.531572255968357e-05	8.876658825618038e-05	8.10931354660828e-05	0.00022670596236681024	0.0	6.887289507214436e-05	0.00014485405953501847	0.0	0.004867988777247549	0.003581796386429612	0.004775169120573025	0.003934222071268858	0.004562385664851993	0.0036349360978233975	0.004072521041358715	0.0	0.00010314329181815838	0.0016725818953208507	0.00014578676256195937	2.1493358552207367e-05	8.509914049868096e-05	1.6428723981008396e-05	0.0	0.0	0.001098901098901099	0.00035166749001515525	0.0	0.0002639654205299106
SC-I-84	0.005350848274288035	0.0005218489933807574	0.0005512679162072766	0.0009145146540086226	0.00033020737022850346	0.0008122616188727223	0.0003550663530247215	0.0008920244901269107	0.0006801178871004307	0.0	0.0017906952718757532	0.0007242702976750924	0.0	0.0010551305724083354	0.0012131890986293852	0.0011937922801432549	0.001132150236336362	0.0008154988869542219	0.0006252090088256249	0.001146339256086156	0.0	0.00025785822954539595	0.001285032431770897	0.0016684485048757563	0.0005803206809095989	0.0015317845289762576	0.0005092904434112602	0.00144463532719038	0.005780346820809248	0.0	0.00012559553214826972	0.0	0.0018147622661431352
Diplorickettsiaceae	0.0047168615119316335	0.0001373286824686204	0.0	0.00017419326743021383	3.302073702285035e-05	0.00024721005791778503	0.0	0.00028382597413128977	0.00022670596236681022	0.0	0.00158407658665932	0.00010864054465126386	0.0	0.00021582216253806862	0.001213189098629385	0.0013643340344494342	0.0007358976536186351	0.0007934583764959997	0.00033441412099975286	0.0002865848140215391	0.0	0.0006446455738634898	0.0012748337616774771	0.0030291249554540447	0.0010101878519537463	0.0010779224463166256	0.0011171532307085708	0.002030298297672966	0.004335260115606936	0.0032967032967032967	0.001096867647428222	0.0	0.0013198271026495533
Steroidobacteraceae	0.007354246443334271	8.239720948117224e-05	0.0	0.00021774158428776729	0.0001320829480914014	0.00014126289023873428	0.0	4.05465677330414e-05	0.0	0.0	0.0019284410620200412	0.00014485405953501847	0.0	0.00011990120141003813	0.00037551091148052394	0.0002842362571769655	0.0	4.4081020916444426e-05	0.00014539744391293602	4.5250233792874595e-05	0.0	0.0027332972331811957	0.0004487414841104721	0.0031749117180160055	0.0013325882302368558	0.0018438147108047545	0.001610014950138822	0.001522723723254725	0.001445086705202312	0.0005494505494505495	1.6746070953102628e-05	0.0	0.006533144158115278
Isosphaeraceae	0.0006593462328506581	0.0012084924057238593	0.0005512679162072767	0.0006532247528633019	0.002080306432439572	0.0029312049724537366	0.0014646487062269765	0.001338036735190366	0.0025693342401571823	0.0	6.887289507214436e-05	0.002100383863257768	0.0	0.0010311503321263282	0.0019930963763197035	0.0010516741515547725	0.0011604539922447715	0.001454673690242666	0.0014248949503467736	0.0021720112220579807	0.0	0.00025785822954539595	0.002264104760739201	6.479411669420416e-05	2.1493358552207367e-05	0.0002269310413298159	0.00011500106786705875	0.00019522099016086212	0.0	0.0	0.0008959147959909899	0.000591878580336948	0.0004619394859273435
TRA3-20	0.0018258818755864379	0.00043945178389958526	0.00010023053021950487	0.00017419326743021383	0.0001320829480914014	0.00024721005791778503	0.00048821623540899213	0.00044601224506345534	0.00022670596236681022	0.0	0.0005509831605771549	7.242702976750923e-05	0.0	0.0015826958586125034	0.001776455465850171	0.0018759592973679722	0.0015567065749624977	0.001146106543827555	0.0012504180176512497	0.0015083411264291528	0.0	0.00038678734431809393	0.002151919389711582	0.0008585220461982052	0.00015045350986545155	0.0005956939834907667	0.00041071809952520987	0.00046853037638606906	0.0	0.0005494505494505495	0.0004772630221634249	8.45540829052783e-05	0.008182928036427223
Spirosomaceae	0.0009129409377932187	0.00046691752039330935	0.0007016137115365341	0.0006096764360057484	0.0005613525293884559	0.0006709987286339879	0.0004882162354089921	0.002594980334914649	0.0004911962517947556	0.0	0.0018251317194118253	0.00014485405953501847	0.0	0.0	0.0006354800040439638	0.00045477801148314476	5.660751181681809e-05	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.0019597225445450086	6.119202056051891e-05	0.0013606764505782864	0.000924214417744917	0.001985646611635889	0.00044357554748722676	0.0012494143370295175	0.0	0.001098901098901099	0.0006949619445537587	0.008666793497791042	0.0005939221961922989
Planctomycetales_family	0.0018005224050921826	0.0001373286824686204	0.0	0.0003919348517179811	0.0004953110553427552	0.0002118943353581014	0.00017753317651236075	8.10931354660828e-05	0.0004911962517947556	0.0	0.0008609111884018045	0.0001810675744187731	0.0	0.001031150332126328	0.0019786536489550684	0.001591723040191007	0.001754832866321361	0.0017852813471159992	0.0011631795513034884	0.0028055144951582255	0.0	0.0004899306361362524	0.0018969526373760867	0.0012796838047105315	0.00034389373683531787	0.00031203018182849685	0.0004928617194302518	0.0005075745744182415	0.0	0.001098901098901099	0.0019425442305599043	0.002304098759168834	0.0019467449764080914
Sericytochromatia_fa	0.0004057515279080973	0.0008239720948117222	0.0011025358324145535	0.001611287723729478	0.001023642847708361	0.0004237886707162028	0.0014646487062269765	0.001135303896525159	0.0013980201012619964	0.0	0.00024105513275250525	0.0012312595060476569	0.0	0.0013189132155104195	0.0015309291006513662	0.001392757660167131	0.0018680478899549978	0.0020056864516982214	0.0022682001250417996	0.0017798425291863996	0.0	0.00023207240659085636	0.0011932444009301192	0.00029157352512391874	0.00019344022696986631	8.509914049868096e-05	0.0002300021357341175	0.0004294861783538966	0.0	0.0	0.0019844094079426613	0.0006975711839685458	0.0011548487148183588
Bacillales_unclassified	0.0010650977607587556	0.0	5.011526510975243e-05	8.709663371510691e-05	0.0	0.0	0.0	4.05465677330414e-05	0.0	0.002079002079002079	0.00013774579014428872	3.621351488375462e-05	0.0	7.194072084602288e-05	0.00010109909155244878	0.00031265988289466196	0.0	0.0001763240836657777	5.8158977565174406e-05	0.0	0.0	0.0012892911477269784	0.00015298005140129732	0.008423235170246483	0.0036108842367708416	0.0010211896859841716	0.00351574693193581	0.0026940496642198983	0.001445086705202312	0.001098901098901099	4.186517738275657e-05	0.0	0.001220840069950837
Elsterales_family	0.0002282352344483047	0.00041198604740586123	0.0004510373859877719	0.0008274180202935157	0.0009576013736626599	0.0006003672835146208	0.0006657494119213529	0.001054210761059076	0.001095745484772916	0.002079002079002079	0.0	0.0007604838125588472	0.0	0.0015347353780484885	0.002079752740507517	0.0018475356716502755	0.0017548328663213608	0.0016309977739084438	0.000828765430303735	0.002337928745965187	0.0	7.735746886361879e-05	0.00227430343083262	9.719117504130625e-05	0.00017194686841765893	2.836638016622699e-05	0.00013142979184806717	0.0	0.0	0.0	0.0037929850708777442	0.00038049337307375226	0.0004949351634935824
Phycisphaeraceae	0.003829280044632666	0.0005218489933807574	0.0002505763255487622	0.0008709663371510691	0.0004292695812970545	0.0006003672835146207	0.0005325995295370823	0.0006892916514617037	0.0011713141388951863	0.0	0.0015840765866593192	0.000869124357210111	0.0	0.0	0.00020219818310489754	0.0001136945028707862	0.0	8.816204183288885e-05	5.8158977565174406e-05	4.5250233792874595e-05	0.0	0.000567288104999871	0.0003671521233631135	0.0031911102471895553	0.0006233073980140137	0.0008509914049868098	0.0011007245067275624	0.0012494143370295177	0.0	0.0	1.6746070953102628e-05	0.0010992030777686181	0.007457023129969963
Bacteriovoracaceae	0.00048182993939086563	0.00030212310143096487	0.0	0.00026128990114532074	0.0001320829480914014	0.0	0.00022191647064045094	0.000202732838665207	0.0	0.0	0.0024449877750611234	3.621351488375462e-05	0.0	0.0004796048056401525	0.001386501827005011	0.0008242851458132003	0.0008491126772522714	0.0007714178660377775	0.0002471756546519912	0.0006184198618359528	0.0	0.0034295144529537646	0.0004283441439236325	0.0015064632131402446	0.0007307741907750507	0.0015034181488100303	0.000591434063316302	0.0028892706543807603	0.002890173410404624	0.0	0.0031063961618005365	0.0002113852072631957	0.0010558616821196424
Polyangiaceae	0.002333071285471558	0.0006042462028619297	0.00020046106043900973	0.0009580629708661761	0.001188746532822613	0.0012713660121486086	0.0011983489414584352	0.00028382597413128977	0.005289805788558906	0.0	0.0006887289507214437	0.0007966973274426018	0.0	0.0002877628833840915	0.0006788081861378707	0.0002842362571769655	0.00019812629135886327	0.0001763240836657777	0.00011631795513034881	0.00039216869287157986	0.0	0.0010056470952270438	0.0010606616897156612	0.0012310882171898783	0.0003868804539397327	0.0009928233058179446	0.000706435131183361	0.0005075745744182415	0.0	0.001098901098901099	6.698428381241051e-05	0.0	0.003497541822021317
Solirubrobacteraceae	0.0026881038723911427	0.0002471916284435167	0.00045103738598777196	0.00034838653486042766	0.0002971866332056531	0.0002118943353581014	0.00026629976476854114	0.00032437254186433115	0.00041562759767248535	0.004158004158004158	0.0008953476359378769	0.00018106757441877308	0.0	0.0008393084098702672	0.0014731581911928235	0.0003695071343300551	0.0008774164331606802	0.0006391748032884442	0.0008578449190863214	0.002036260520679356	0.0	0.0004899306361362524	0.0021825153999918425	0.0012958823338840813	0.00034389373683531787	0.0007375258843219017	0.0007064351311833608	0.0008589723567077931	0.0	0.0005494505494505495	0.0011973440731468368	0.00019024668653687616	0.0010888573596858815
Amb-16S-1323	0.0055790835087363416	8.239720948117224e-05	5.011526510975243e-05	0.00013064495057266037	6.60414740457007e-05	0.00010594716767905072	0.00017753317651236075	8.10931354660828e-05	0.00015113730824454016	0.0	0.0016529494817314639	0.00010864054465126386	0.0	0.0005035850459221601	0.00030329727465734635	0.000312659882894662	0.0005094676063513629	0.00046285071962266647	0.00018901667708681684	0.00034691845907870527	0.0	0.0010056470952270438	0.0007343042467262269	0.0022191984967764936	0.0012681081545802338	0.0009644569256517176	0.0008707223709934447	0.001483679525222552	0.002890173410404624	0.001098901098901099	0.00041865177382756575	6.341556217895871e-05	0.00310159369122645
S085_fa	0.003905358456115434	8.239720948117224e-05	0.0	0.00021774158428776729	0.00023114515915995245	0.00014126289023873428	0.00022191647064045094	4.05465677330414e-05	0.00011335298118340512	0.0	0.0013085850063707426	0.0	0.0	0.00014388144169204576	0.00041883909357443055	0.00045477801148314476	0.00011321502363363618	0.00026448612549866655	0.00015993718830422963	0.0004826691604573291	0.0	0.00038678734431809393	0.0006527148859788682	0.0021058087925616355	0.0011176546447147827	0.0009077241653192636	0.0008871510949744529	0.0008199281586756208	0.005780346820809248	0.0	4.186517738275657e-05	0.0	0.005807239251658023
Saccharimonadales_fa	0.0039053584561154365	0.00030212310143096487	0.0004510373859877719	0.0003048382180028742	0.0004292695812970545	0.00024721005791778503	8.876658825618038e-05	0.0003649191095973725	0.00041562759767248546	0.0	0.000929784083473949	0.00021728108930252772	0.0	4.796048056401525e-05	0.0002744118199280752	0.0006821670172247172	0.00022643004726727236	0.00019836459412399992	0.00014539744391293602	0.0003016682252858307	0.0	0.000747788865681648	0.0005201321747644107	0.003174911718016002	0.000924214417744917	0.0009077241653192638	0.001380012814404705	0.0016398563173512415	0.001445086705202312	0.002197802197802198	0.0005275012350227326	0.0018179127824634834	0.0019797406539743298
Methylophilaceae	0.0028909796363451915	0.00021972589194979266	0.000350806855768267	0.0	0.00016510368511425173	0.0004944201158355701	0.0003106830588966313	0.0004865588127964968	0.00022670596236681022	0.002079002079002079	0.0005509831605771549	0.0	0.0	0.0017025970600225415	0.003466254567512528	0.002188619180262634	0.0015000990631456798	0.00039672918824799983	0.00017447693269552323	0.0002413345802286645	0.0	0.00023207240659085636	0.002253906090645781	0.0011176985129750213	0.0005373339638051842	0.00025529742149604285	0.000492861719430252	0.0008980165547399656	0.0	0.0005494505494505495	0.0	0.0	0.002606658527732868
Candidatus_Adlerbacteria_fa	0.000989019349275987	0.00043945178389958526	0.00010023053021950487	0.00021774158428776729	0.000759476951525558	3.531572255968357e-05	0.0006213661177932627	0.0002432794063982484	0.00034005894355021535	0.0	0.0004821102655050105	0.00036213514883754616	0.0	0.0008153281695882595	0.0006065945493146926	0.002160195554544937	0.0008491126772522713	0.0016750787948248882	0.0015121334166945347	0.002353012157229481	0.0	0.00025785822954539595	0.0012034430710235388	0.0015064632131402457	0.0003224003782831105	0.0003971293223271779	0.0005257191673922686	0.000273309386225207	0.004335260115606936	0.0	0.00022607195786688552	2.1138520726319574e-05	0.002276701752070479
cvE6	0.0015722871706438774	0.00010986294597489632	0.00020046106043900973	0.00013064495057266037	6.60414740457007e-05	0.00010594716767905072	8.876658825618038e-05	0.0	0.00018892163530567522	0.0	0.0005165467130410827	3.621351488375462e-05	0.0	0.0011750317738183737	0.0011843036439001136	0.005997385026433977	0.0009057201890690894	0.0015207952216173327	0.00036349360978234007	0.0017195088841292345	0.0	0.0005157164590907919	0.0008974829682209436	0.0010367058671072664	0.00047285388814856215	0.0005105948429920858	0.0002464308597151259	0.0007808839606434483	0.0	0.001098901098901099	0.0009377799733737471	0.00014796964508423702	0.0008908832942884485
SM2D12	0.0010397382902644994	0.0005767804663682057	0.0005011526510975242	0.0006096764360057484	0.0002641658961828028	3.531572255968357e-05	0.0	0.0003649191095973725	0.00037784327061135043	0.0	0.00027549158028857744	7.242702976750923e-05	0.0	0.0012949329752284119	0.0017620127384855354	0.0021317719288272406	0.0015000990631456798	0.0017412003261995548	0.001061401340564433	0.002383178979758062	0.0	0.00012892911477269798	0.002070330028964224	0.0005183529335536333	0.00017194686841765893	0.00011346552066490796	0.00023000213573411756	0.00015617679212868969	0.0	0.0	0.0005191281995461814	4.227704145263915e-05	0.0027056455604315844
0319-6G20_fa	0.001673725052620902	0.00021972589194979266	0.00010023053021950487	0.00013064495057266037	9.906221106855105e-05	0.0002118943353581014	0.00017753317651236075	0.0001621862709321656	0.0003022746164890803	0.002079002079002079	0.00034436447536072176	3.621351488375462e-05	0.0	0.0014148341766384504	0.0010687618249830293	0.0011653686544255584	0.000764201409527044	0.0018293623680324437	0.0010323218517818453	0.0016139250052791929	0.0	0.00030942987545447514	0.0017031779056011105	0.0005345514627271843	0.00017194686841765893	0.0002269310413298159	0.00016428723981008395	0.0003123535842573794	0.0	0.0016483516483516484	0.0013061935343420047	6.341556217895873e-05	0.0017157752334444197
Demequinaceae	0.0042096721020465095	0.0	0.0	4.354831685755346e-05	0.0	3.531572255968357e-05	0.0	0.0	0.0	0.0	0.0019628775095561143	0.0	0.0	7.194072084602288e-05	0.00027441181992807515	0.0002842362571769655	0.00016982253545045427	8.816204183288885e-05	0.0001890166770868168	0.00021116775770008145	0.0	0.0013150769706815192	0.0006731122261657079	0.002688955842809473	0.0015045350986545153	0.0017587155703060733	0.0019385894297589904	0.001210370138997345	0.0	0.001098901098901099	0.0	2.1138520726319574e-05	0.0023096974296367176
Microtrichaceae	0.002231633403494534	0.0007965063583179983	0.00040092212087801946	0.0007838697034359622	0.0011227050587769118	0.0006003672835146208	0.0008876658825618039	0.0006487450837286623	0.0012468827930174563	0.0	0.0007920382933296602	0.0007242702976750924	0.0	0.0005275652862041678	0.0004766100030329727	0.00048320163720084135	0.0004811638504429537	0.0005730532719137775	0.0007415269639559736	0.001402757247579112	0.0	0.00033521569840901474	0.0010402643495288218	0.0010853014546279194	0.0002579203026264884	0.0003971293223271779	0.0005750053393352937	0.0006247071685147586	0.001445086705202312	0.0005494505494505495	0.0001172224966717184	4.227704145263915e-05	0.00056092651862606
BIrii41	0.002865620165850937	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003788009228967939	0.0	0.0	0.0	7.22136368231777e-05	0.0001136945028707862	0.0	4.4081020916444426e-05	0.0	0.0	0.0	0.00030942987545447514	0.00023456941214865587	0.0011986911588427766	0.00030090701973090316	5.673276033245398e-05	0.00044357554748722676	0.00023426518819303455	0.0	0.0	0.0	0.0	0.015211007358036079
Actinobacteriota_unclassified	0.001217254583724292	0.0004394517838995853	0.0005512679162072767	0.0005661281191481949	0.00026416589618280273	0.0005297358383952536	0.00013314988238427057	0.000202732838665207	0.0005289805788558905	0.004158004158004158	0.0005854196081132271	0.000579416238140074	0.0	0.00031174312366609913	0.00044772454830370136	0.0005116252629185379	0.0007642014095270441	0.00044081020916444426	0.0004071128429562209	0.0005128359829859122	0.0	0.0006704313968180292	0.0007241055766328061	0.0008747205753717563	0.0006233073980140138	0.0003971293223271779	0.0005750053393352938	0.0003123535842573794	0.0	0.001098901098901099	0.00021769892239033425	0.0013105882850318147	0.0014188141353482701
